url,country,title,steps,rating,dish_type,ingredients,Prep Time,Cook Time,Total Time,Servings,Calories,Fat,Carbs,Protein
https://www.allrecipes.com/recipe/277867/beef-empanadas/,Argentina,Beef Empanadas,"['Heat oil in a large Dutch oven over medium heat. Add onions, scallions, and bell pepper. Cover and cook, stirring occasionally, until onions are translucent, 10 to 15 minutes.', 'Add ground beef, oregano, salt, cayenne pepper, and cumin to the pot. Cook and stir beef until no longer pink, 8 to 10 minutes. Remove from the heat and allow to cool slightly, then cover and place in the refrigerator until meat is completely cooled, about 1 hour.', 'Remove filling from the refrigerator and transfer to a colander to drain. Return filling to the Dutch oven.', 'Preheat the oven to 400 degrees F (200 degrees C). Liberally grease a baking sheet with butter.', 'Place about 2 tablespoons filling into the center of empanada disk. Fold empanada in half into a crescent shape, press the edges of dough together with a fork or your fingers to seal, and place onto the prepared baking sheet. Repeat with remaining empanadas and filling. Brush tops with egg white.', 'Bake in the preheated oven until golden brown, about 20 minutes.']",4.5,Unknown,"['extra virgin olive oil', 'yellow onions', 'scallions', 'green bell pepper', 'ground beef', 'salt', 'cayenne pepper', 'butter', 'pastry discs', 'egg white']",45 mins,40 mins,2 hrs 25 mins,12,535.0,22,66,23
https://www.allrecipes.com/recipe/272605/chimichurri-roasted-potatoes/,Argentina,Chimichurri Roasted Potatoes,"['Preheat the oven to 420 degrees F (215 degrees C). Line a baking sheet with parchment paper.', 'Place cubed potatoes in a large bowl and cover with cold water. Soak for at least 5 minutes.', 'Drain water from potatoes and pat potatoes dry with paper towels or a clean kitchen towel. Return potatoes to the bowl and add 2 tablespoons olive oil and generous pinches salt and pepper. Transfer potatoes to the prepared baking sheet and spread them out evenly.', 'Bake in the preheated oven until browned on the bottom and edges, about 35 minutes.', 'Meanwhile, prepare the chimichurri; combine parsley, basil, garlic, 2 tablespoons olive oil, vinegar, and a pinch salt in a bowl. Stir together and let sit while potatoes finish baking.', 'Remove potatoes from the oven and transfer to a large serving bowl. Add chimichurri to hot potatoes and mix until covered.']",5.0,Unknown,"['red potatoes', 'olive oil', 'salt', 'bunch Italian parsley', 'basil', 'red wine vinegar']",15 mins,35 mins,55 mins,4,291.0,14,39,5
https://www.allrecipes.com/recipe/278448/chimichurri-marinade/,Argentina,Chimichurri Marinade,"['Wash parsley and remove the larger stems.', 'Combine parsley, garlic cloves, shallot, red wine vinegar, anchovy fillets, salt, and pepper in a blender. With blender on high speed, slowly pour in 1/2 cup of olive oil. Scrape down to sides as necessary and add slowly add remaining olive oil, with the processor running, until a thick paste forms.']",4.5,Unknown,"['bunches', 'shallot', 'red wine vinegar', 'anchovy fillets', 'salt', 'olive oil']",15 mins,N/A,15 mins,8,258.0,27,3,1
https://www.allrecipes.com/recipe/66504/chipas-argentinean-cheese-bread/,Argentina,Chipas (Argentinean Cheese Bread),"['Preheat the oven to 350 degrees F (175 degrees C). Oil a baking sheet with cooking spray and set aside.', 'Stir together egg, milk, cheese, and butter in a large bowl. Sprinkle in tapioca starch and flour; stir in to form a dough. Knead dough for 2 minutes on a lightly floured surface, then roll into golf ball-sized pieces and place onto the prepared baking sheet.', 'Bake in the preheated oven until golden brown, 10 to 15 minutes.']",3.8,Unknown,"['cooking spray', 'egg', 'milk', 'butter', 'rising flour']",15 mins,10 mins,25 mins,8,285.0,11,39,8
https://www.allrecipes.com/recipe/68003/chimichurri-sauce/,Argentina,Chimichurri Sauce,"['Gather all ingredients.Dotdash Meredith Food Studios', 'Combine parsley, oil, vinegar, oregano, cumin, garlic, hot sauce, and salt in a blender or food processor.Dotdash Meredith Food Studios', 'Mix on medium speed until ingredients are evenly blended, about 10 seconds.Dotdash Meredith Food Studios', 'Enjoy!Dotdash Meredith Food Studios']",4.5,Unknown,"['extra virgin olive oil', 'red wine vinegar', 'ground', 'pepper sauce', 'salt']",5 mins,N/A,5 mins,12,133.0,14,1,0
https://www.allrecipes.com/recipe/278453/authentic-chimichurri/,Argentina,Authentic Chimichurri,"['Gather all ingredients.ALLRECIPES / DIANA CHISTRUGA', 'Combine parsley, olive oil, oregano, red wine vinegar, water, jalapeño, garlic, salt, and pepper in the bowl of a food processor.ALLRECIPES / DIANA CHISTRUGA', 'Pulse ingredients until desired consistency is reached.ALLRECIPES / DIANA CHISTRUGA', 'Serve and enjoy!ALLRECIPES / DIANA CHISTRUGA']",5.0,Unknown,"['extra virgin olive oil', 'red wine vinegar', 'water', 'chile pepper', 'salt', 'black pepper', 'extra virgin olive oil', 'red wine vinegar', 'water', 'chile pepper', 'salt', 'black pepper']",10 mins,N/A,10 mins,8,133.0,14,1,0
https://www.allrecipes.com/recipe/187781/chimichurri-muy-pefecto/,Argentina,Chimichurri Muy Pefecto,"['Place the Italian parsley, olive oil, red wine vinegar, oregano, cumin, salt, garlic, hot sauce, red pepper flakes, and lemon juice in the bowl of a food processor. Pulse until the parsley has been minced.']",4.3,Unknown,"['olive oil', 'red wine vinegar', 'ground cumin', 'kosher salt', 'garlic', 'hot sauce', 'pepper flakes', 'lemon juice']",10 mins,N/A,10 mins,6,336.0,36,4,1
https://www.allrecipes.com/recipe/260668/gluten-free-sandwich-cookies-with-dulce-de-leche-alfajores/,Argentina,Gluten-Free Sandwich Cookies with Dulce de Leche (Alfajores),"['Preheat the oven to 350 degrees F (175 degrees C). Line two baking sheets with parchment paper.', 'Whisk cornstarch, flour, baking powder, and baking soda together in a bowl.', 'Beat butter and sugar with an electric mixer in a large bowl until light and fluffy. Whisk in egg yolks, one at a time, until well combined, adding lemon zest and vanilla extract with last yolk. Fold into flour mixture with a spoon, mixing until dough holds together and forms a ball. Wrap in plastic wrap; refrigerate for 30 minutes to 1 hour.', 'Roll dough out to about 1/4-inch thickness; cut with a small round cookie cutter and place on the prepared baking sheets.', 'Bake in the preheated oven until set but not browned, 7 to 10 minutes. Remove immediately to cool on a wire rack.', 'Spread underside of 1 cookie with 1 teaspoon dulce de leche. Sandwich together with another cookie until filling comes out on sides; roll in shredded coconut. Repeat with remaining cookies, dulce de leche, and coconut.']",5.0,Unknown,"['cornstarch', 'gluten free baking flour', 'white sugar', 'egg yolks', 'vanilla', 'jar dulce de leche']",25 mins,10 mins,1 hr 5 mins,24,222.0,10,31,2
https://www.allrecipes.com/recipe/236375/chef-johns-chimichurri-sauce/,Argentina,Chef John's Chimichurri Sauce,"['Gather all ingredients.Dotdash Meredith Food Studios', 'Combine parsley, cilantro, oil, oregano, garlic, vinegar, salt, cumin, red pepper flakes, and black pepper in a blender.Dotdash Meredith Food Studios', 'Pulse 2 to 3 times; scrape down the sides with a rubber spatula. Repeat pulsing and scraping until a thick sauce forms, about 12 times.Dotdash Meredith Food Studios']",4.8,Unknown,"['bunch Italian parsley', 'cilantro leaves', 'olive oil', 'oregano leaves', 'wine vinegar', 'salt', 'ground cumin', 'pepper flakes']",15 mins,N/A,15 mins,4,255.0,27,3,1
https://www.allrecipes.com/recipe/50514/rosemary-steak/,Argentina,Rosemary Steak,"['Combine red wine, salt, and rosemary in a small bowl. Let stand at room temperature for 2 to 3 hours.', 'Heat a large cast iron skillet or griddle over high heat. Place steaks on the hot skillet and cook to desired degree of doneness, about 8 minutes per side. An instant-read thermometer inserted into the centers of steaks should read about 135 degrees F (62 degrees C) for medium-rare.', 'Pour red wine mixture into the skillet with steaks; let boil for 1 minute. Serve steaks with sauce on a deep platter.']",4.3,Unknown,"['red wine', 'salt', 'rosemary', 'York strip']",5 mins,20 mins,2 hrs 25 mins,4,506.0,35,2,33
https://www.allrecipes.com/recipe/12512/argentine-meat-empanadas/,Argentina,Argentine Meat Empanadas,"['Spread ground beef into a large sieve. Slowly pour boiling water over top for partial cooking. Let drain and cool.', 'Meanwhile, melt shortening in a skillet over medium heat. Add onions; cook and stir until just before they begin to turn golden, 12 to 15 minutes. Remove from the heat and stir in sweet paprika, hot paprika, and red pepper flakes; season with salt.', 'Transfer cooled beef to a bowl. Mix in vinegar and cumin and season with salt. Mix in onions until well combined. Transfer to a large plate to cool and harden, about 10 minutes.', 'Preheat the oven to 350 degrees F (180 degrees C). Line a baking sheet with parchment paper.', 'Cut puff pastry dough into 10 circles. Place a spoonful meat mixture onto each round, making sure at least 1/2 inch of the outer pastry edge stays clean and dry. Add olives, raisins, and hard-cooked eggs to each round. Slightly wet the edges of pastry rounds, fold in half into half-moons, and press the edges together. Seal empanadas by twisting and curling dough together between your thumb and index finger, adding pressure before releasing each pinch and moving on to the next one.', 'Place empanadas onto the prepared baking sheet. Prick each empanada with a fork near the curled edge to allow steam to escape during baking. Brush empanadas with beaten egg.', 'Bake in the preheated oven until golden, 20 to 30 minutes.']",4.2,Unknown,"['lean ground beef', 'shortening', 'onions', 'hot paprika', 'salt', 'ground cumin', 'distilled white vinegar', 'raisins', 'cooked eggs', 'egg']",45 mins,35 mins,1 hr 20 mins,10,498.0,37,28,15
https://www.allrecipes.com/recipe/282433/empanadas-saltenas/,Argentina,Empanadas Salteñas,"['Combine water and salt in a small saucepan over medium heat and warm through, stirring until salt is dissolved. Remove from heat and let cool for 2 to 3 minutes.', 'Combine sifted flour and melted margarine in the bowl of a food processor; pulse until crumbly. Add salt water gradually to the food processor and pulse until a soft dough ball forms that easily separates from the edge of the bowl. Add more water, 1 teaspoon at a time, only if needed. Press dough into a ball and wrap tightly with plastic wrap. Refrigerate for at least 30 minutes.', 'Preheat the oven to 425 degrees F (220 degrees C). Cover a baking sheet with aluminum foil and grease with vegetable oil. Set aside.', 'Bring a saucepan of water to a boil. Add cubed potatoes and cook until soft, 8 to 10 minutes.', 'Meanwhile, melt butter in a skillet over medium heat. Cook and stir onions and green onions until soft and translucent, about 5 minutes. Add red peppers and cook for 5 more minutes. Add ground beef and stir with a wooden spoon until fully browned, about 5 minutes. Season with salt, cayenne pepper, cumin, and paprika. Remove from heat.', 'Drain potatoes and add to filling. Toss in chopped eggs and let filling cool down for a few minutes.', 'Remove pastry from the fridge and knead gently on a floured surface. Divide dough in half and roll out each piece to 1/8-inch thickness.', 'Cut out 3-inch circles with a pastry cutter or sharp knife and wet the edges lightly with water. Add 1 large tablespoon of filling in the center of each disc. Fold pastry over, press edges together, and seal with a fork. Transfer empanadas to the prepared baking sheet.', 'Bake in the preheated oven until golden brown, 10 to 15 minutes. Remove from the oven and allow to cool just a little before serving.']",5.0,Unknown,"['water', 'salt', 'vegetable oil']",30 mins,40 mins,1 hr 50 mins,12,260.0,14,25,9
https://www.allrecipes.com/recipe/266024/classic-empanadas/,Argentina,Classic Beef Empanadas,"['Place potatoes in a large pot and cover with water; bring to a boil. Reduce heat to medium-low and simmer until barely tender, about 8 minutes. Drain. Once cool enough to handle, peel and cut into cubes. Set aside.', 'Meanwhile, melt butter in a large skillet and cook onion and green onions until softened, about 5 minutes. Add bell pepper and cook for 3 minutes. Add ground beef; cook and stir until beef is browned, about 5 minutes. Season with paprika, cayenne pepper, and salt.', 'Remove beef mixture from heat; add potatoes and olives. Stir in chopped hard-cooked eggs; set filling aside to cool, about 20 minutes.', 'Preheat the oven to 425 degrees F (220 degrees C). Line 2 baking sheets with aluminum foil and lightly grease with olive oil.', 'Place an empanada pastry round on a flat surface and lightly wet the edges with warm water. Put a large tablespoon of cooled filling in the center and fold dough over. Seal edges by pressing with a fork. Repeat with remaining rounds and filling. Transfer empanadas to the prepared baking sheets and brush with beaten egg.', 'Bake in the preheated oven until golden brown, 15 to 20 minutes.']",4.8,Unknown,"['potatoes', 'butter', 'onion', 'green onions', 'red bell pepper', 'lean ground beef', 'paprika', 'cayenne pepper', 'salt', 'green olives', 'cooked eggs', 'olive oil', 'empanada pastry', 'egg', 'potatoes', 'butter', 'onion', 'green onions', 'red bell pepper', 'lean ground beef', 'paprika', 'cayenne pepper', 'salt', 'green olives', 'cooked eggs', 'olive oil', 'empanada pastry', 'egg']",30 mins,40 mins,1 hr 30 mins,12,393.0,15,52,15
